Country,State,Location,Month_name,Time_category,Fatal Y/N,Attack_Count
South Africa,KwaZulu-Natal,Palm Beach,May,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Paradise Reef,March,Early morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Paradise Reef,October,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Park Rynie,August,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,"Peace Cottage, Umdhloti",January,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Port Edward,April,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,Port Edward,June,Evening,Unknown,1
South Africa,KwaZulu-Natal,Port Edward,May,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Port Shepstone,April,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Port Shepstone,February,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Port St. John's,December,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Protea Banks,April,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Protea Reef,May,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Ramsgate,November,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Richards Bay,February,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Richards Bay,March,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Richards Bay,October,Afternoon,Unknown,1
South Africa,KwaZulu-Natal,Richards Bay,September,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,"Rocket Hut Beach, Durban",April,Evening,Non-Fatal,1
South Africa,KwaZulu-Natal,"Rocket Hut Beach, Durban",December,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Salt Rock,January,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Salt Rock ,December,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Salt Rock ,October,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Scotburgh,January,Early morning,Fatal,1
South Africa,KwaZulu-Natal,Scottburgh,March,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Scottburgh,March,Morning,Non-Fatal,2
South Africa,KwaZulu-Natal,Scottburgh,March,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,"Selection Reef, Umdhloti",January,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,"Shark tank at Oceanographic Research Insitute, Durban",February,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Shark tank at Oceanographic Research Institute,December,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,"Shark tank, Oceanographic Research Institute, Durban",June,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Sheffield Beach,January,Evening,Non-Fatal,1
South Africa,KwaZulu-Natal,Sodwana,December,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,Sodwana,July,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Sodwana,November,Morning,Fatal,1
South Africa,KwaZulu-Natal,"South Beach, Durban",February,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,"South Beach, Durban",February,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,"South Beach, Durban",January,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,"South Beach, Durban",March,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,"South Beach, Durban",November,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,"South Beach, Durban",November,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,South of Durban,July,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,"Splash Rock, Port Edward",December,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,St. Lucia,March,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,St. Lucia,November,Unknown,Unknown,1
South Africa,KwaZulu-Natal,St. Michaels,October,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,"Suncoast Pirates Beach, Durban",January,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,T.O. Strand,September,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Tinley Manor,November,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Tongaat,March,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Tongaat,November,Unknown,Unknown,1
South Africa,KwaZulu-Natal,"Two Mile Reef, Sodwana Bay",July,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Umbogintwini,January,Evening,Non-Fatal,1
South Africa,KwaZulu-Natal,Umdhloti,March,Unknown,Fatal,1
South Africa,KwaZulu-Natal,Umdhloti,May,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Umgeni River Mouth,January,Unknown,Fatal,1
South Africa,KwaZulu-Natal,Umhlali,April,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Umhlanga,October,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Umhlanga Rocks,December,Afternoon,Non-Fatal,2
South Africa,KwaZulu-Natal,Umhlanga Rocks,June,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Umkomaas,January,Afternoon,Non-Fatal,1
South Africa,KwaZulu-Natal,Umkomaas,November,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Umkomaas,October,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Umlaas Canal,January,Unknown,Fatal,1
South Africa,KwaZulu-Natal,Umtentweni,April,Morning,Unknown,1
South Africa,KwaZulu-Natal,Umtentweni,February,Evening,Non-Fatal,1
South Africa,KwaZulu-Natal,Umvoti,December,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,Umzimkulu,January,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Unknown,December,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Unknown,January,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Uvongo,April,Morning,Fatal,1
South Africa,KwaZulu-Natal,Uvongo,December,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,"Vetch’s Pier, Durban",January,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal,Warner Beach,November,Unknown,Unknown,1
South Africa,KwaZulu-Natal,"Warner Beach, South Coast",January,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,Westbrook Beach,December,Morning,Non-Fatal,1
South Africa,KwaZulu-Natal,Widenham,January,Unknown,Unknown,1
South Africa,KwaZulu-Natal,Winkelspruit,February,Afternoon,Fatal,1
South Africa,KwaZulu-Natal,Winkelspruit,February,Morning,Fatal,1
South Africa,KwaZulu-Natal,Winkelspruit,January,Evening,Non-Fatal,1
South Africa,KwaZulu-Natal,Winkelspruit,November,Evening,Non-Fatal,1
South Africa,KwaZulu-Natal,"uShaka Aquarium, Durban",October,Unknown,Non-Fatal,1
South Africa,KwaZulu-Natal between Port Edward and Port St Johns,Off Mkhambati ,June,Unknown,Non-Fatal,1
South Africa,South Atlantic Ocean,Possession Island,March,Unknown,Fatal,1
South Africa,Transvaal,"National Zoological Gardens Aquarium, Pretoria",August,Unknown,Non-Fatal,1
South Africa,Unknown,Unknown,April,Unknown,Non-Fatal,1
South Africa,Unknown,Unknown,August,Unknown,Non-Fatal,1
South Africa,Unknown,Unknown,July,Unknown,Non-Fatal,1
South Africa,Unknown,Unknown,May,Unknown,Non-Fatal,1
South Africa,Western Cape Province,13 km off Knysna ,May,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"2 km from Macassar, False Bay",March,Unknown,Non-Fatal,2
South Africa,Western Cape Province,20 m from shore at Strand,January,Morning,Non-Fatal,1
South Africa,Western Cape Province,40 km off Cape Point,May,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"5 km from Gordon’s Bay, False Bay",November,Unknown,Non-Fatal,1
South Africa,Western Cape Province,6 km off Groot Brak River,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Agulhas Banks,December,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Arniston,April,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Arniston,April,Unknown,Fatal,1
South Africa,Western Cape Province,Arniston,February,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Arniston,May,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Beespens, False Bay",February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Between Dyer Island and Pearly Beach,September,Unknown,Fatal,1
South Africa,Western Cape Province,Blaauwberg,February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Bluegums Rock, Partridge Point",October,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Boggomsbaai, Mossel Bay",March,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Buffalo Bay, near Knysna",August,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Buffels Bay,April,Morning,Fatal,1
South Africa,Western Cape Province,Buffels Bay (near Knysna),July,Morning,Fatal,1
South Africa,Western Cape Province,Buffels Bay near Knysna,June,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Buffels Bay, False Bay",January,Morning,Non-Fatal,1
South Africa,Western Cape Province,Cape Point,July,Morning,Unknown,1
South Africa,Western Cape Province,Cape Point,July,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Cape Town,June,Unknown,Fatal,1
South Africa,Western Cape Province,Caves near Kogel Bay,April,Afternoon,Fatal,1
South Africa,Western Cape Province,"Central Beach, Plettenberg Bay",September,Early morning,Fatal,1
South Africa,Western Cape Province,Clifton,November,Afternoon,Fatal,1
South Africa,Western Cape Province,Clifton,November,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Clovely Beach,September,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Danger Point,February,Night,Fatal,1
South Africa,Western Cape Province,Danger Point,September,Morning,Non-Fatal,1
South Africa,Western Cape Province,Danger Reef,August,Unknown,Non-Fatal,1
South Africa,Western Cape Province,De Mond,March,Morning,Non-Fatal,1
South Africa,Western Cape Province,Die Platt,December,Morning,Non-Fatal,1
South Africa,Western Cape Province,Dyer Island,June,Afternoon,Fatal,1
South Africa,Western Cape Province,Dyer Island,October,Unknown,Unknown,1
South Africa,Western Cape Province,Dyer Island,September,Morning,Fatal,1
South Africa,Western Cape Province,Dyer Island,September,Morning,Non-Fatal,1
South Africa,Western Cape Province,False Bay,April,Unknown,Non-Fatal,1
South Africa,Western Cape Province,False Bay,February,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,False Bay,February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,False Bay,January,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,False Bay,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,False Bay,November,Unknown,Unknown,1
South Africa,Western Cape Province,False Bay,October,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Fish Hoek,July,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Fish Hoek, False Bay",December,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Fish Hoek, False Bay",November,Early morning,Fatal,1
South Africa,Western Cape Province,Frikkies Bay,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Gansbaai,April,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Gansbaai,October,Morning,Non-Fatal,1
South Africa,Western Cape Province,"Glencairn, False Bay",October,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Glencairn, False Bay",September,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Glentana,August,Afternoon,Fatal,1
South Africa,Western Cape Province,Gordon’s Bay,May,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Gordon’s Bay,October,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Great Brak River,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Groot River,January,Unknown,Fatal,1
South Africa,Western Cape Province,Hartenbos,December,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Hartenbos,December,Morning,Non-Fatal,1
South Africa,Western Cape Province,Hartenbos,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Hawston,September,Afternoon,Unknown,1
South Africa,Western Cape Province,Hawston Beach,March,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Holbaai,January,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Jacobs Bay Reef, Saldanha Bay",October,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Jogensfontein, Stilbaai",July,Morning,Non-Fatal,1
South Africa,Western Cape Province,Kalk Bay,January,Early morning,Non-Fatal,1
South Africa,Western Cape Province,Keurbooms,May,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Keurbooms Lagoon, Plettenberg Bay",December,Early morning,Non-Fatal,1
South Africa,Western Cape Province,"Keurbooms, Plettenberg Bay",April,Evening,Non-Fatal,1
South Africa,Western Cape Province,Klein River Lagoon,November,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Kogebaai,July,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Langebaan,August,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Lappiesbaai Beach, Stilbaai",March,Evening,Non-Fatal,1
South Africa,Western Cape Province,Little Brak River,December,Morning,Fatal,1
South Africa,Western Cape Province,"Lookout Beach, Plettenberg Bay",June,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Lookout Beach, near the Keurbooms river mouth in Plettenberg Bay",August,Morning,Fatal,1
South Africa,Western Cape Province,Macassar,February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Macassar,March,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Macassar,November,Unknown,Non-Fatal,2
South Africa,Western Cape Province,"Macassar, False Bay",December,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Melkbaai,January,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Melkbaai, False Bay",December,Unknown,Fatal,1
South Africa,Western Cape Province,"Melkbaai, False Bay",January,Evening,Non-Fatal,1
South Africa,Western Cape Province,"Melkbaai, Strand",October,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Melkbosstrand,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Melkbosstrand,November,Afternoon,Fatal,1
South Africa,Western Cape Province,Melkbosstrand,September,Morning,Non-Fatal,1
South Africa,Western Cape Province,Miller's Point,June,Afternoon,Fatal,1
South Africa,Western Cape Province,Miller's Point,September,Unknown,Unknown,1
South Africa,Western Cape Province,"Miller's Point, False Bay",February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Miller's Point, False Bay",September,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Millers Point,April,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Millers Point,December,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Millers Point, False Bay",June,Night,Non-Fatal,1
South Africa,Western Cape Province,Miller’s Point,February,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Milnerton Lagoon, Cape Town",August,Unknown,Unknown,1
South Africa,Western Cape Province,Mossel Bay,August,Morning,Non-Fatal,1
South Africa,Western Cape Province,Mossel Bay,December,Afternoon,Non-Fatal,2
South Africa,Western Cape Province,Mossel Bay,February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Mossel Bay,January,Evening,Non-Fatal,1
South Africa,Western Cape Province,Mossel Bay,June,Afternoon,Fatal,1
South Africa,Western Cape Province,Mossel Bay,June,Afternoon,Non-Fatal,2
South Africa,Western Cape Province,Mossel Bay,November,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Mossel Bay,October,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Muizenberg,August,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Muizenberg,February,Morning,Non-Fatal,1
South Africa,Western Cape Province,Muizenberg,January,Evening,Non-Fatal,1
South Africa,Western Cape Province,Muizenberg,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Muizenberg,March,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Muizenberg, False Bay",June,Evening,Non-Fatal,1
South Africa,Western Cape Province,"Near the lagoon at Table View, Cape Peninsula",January,Unknown,Unknown,1
South Africa,Western Cape Province,Near the wreck of the Kakapo off Noordhoek Beach,September,Afternoon,Fatal,1
South Africa,Western Cape Province,Noordhoek,March,Morning,Non-Fatal,1
South Africa,Western Cape Province,Noordhoek,September,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Off Cape Point,March,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Off Macassar Beach,August,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Olifantbos Point,February,Unknown,Fatal,1
South Africa,Western Cape Province,Oudekraal,September,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Platbank,December,Unknown,Unknown,1
South Africa,Western Cape Province,Plettenberg Bay,December,Night,Non-Fatal,1
South Africa,Western Cape Province,Plettenberg Bay,February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Plettenberg Bay,July,Unknown,Non-Fatal,2
South Africa,Western Cape Province,Plettenberg Bay,May,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Pringle Bay,August,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Pringle Bay, 44 miles southeast of Cape Town",December,Afternoon,Fatal,1
South Africa,Western Cape Province,Reef on seaward side of Geyser Island,August,Morning,Unknown,1
South Africa,Western Cape Province,Robberg Beach,May,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Robberg Beach, Plettenberg Bay",April,Morning,Non-Fatal,2
South Africa,Western Cape Province,Robberg Point,March,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Robbesteen,August,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Ryspunt,June,Unknown,Non-Fatal,1
South Africa,Western Cape Province,SAOU Strand,December,Evening,Fatal,1
South Africa,Western Cape Province,Saldanha Bay,April,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Saldanha Bay,March,Evening,Non-Fatal,1
South Africa,Western Cape Province,"Sanctuary Beach, Plettenberg Bay",June,Afternoon,Fatal,1
South Africa,Western Cape Province,"Sandstrand, Jongensfontein",July,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Saxon Reef,February,Morning,Non-Fatal,1
South Africa,Western Cape Province,Scarborough,December,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Sculphoek,June,Morning,Non-Fatal,1
South Africa,Western Cape Province,Sea Point,February,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Seal Island,March,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Seal Island, False Bay",August,Morning,Non-Fatal,1
South Africa,Western Cape Province,"Seal Island, False Bay",February,Night,Non-Fatal,1
South Africa,Western Cape Province,"Seal Island, False Bay",October,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Shark Alley, off Gansbaai",January,Unknown,Fatal,1
South Africa,Western Cape Province,Simons Town,June,Unknown,Fatal,1
South Africa,Western Cape Province,Simonstown,May,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Simon’s Town, False Bay",May,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Smitswinkel, False Bay",September,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Soetwater,January,Unknown,Non-Fatal,1
South Africa,Western Cape Province,St. Helena Bay,March,Unknown,Fatal,1
South Africa,Western Cape Province,Stil Bay,October,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Stilbaai,December,Unknown,Fatal,1
South Africa,Western Cape Province,Still Bay,September,Morning,Non-Fatal,1
South Africa,Western Cape Province,Strandfontein,February,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Strandfontein,January,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Strandfontein Beach,January,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Struis Bay,February,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Struis Bay,June,Unknown,Non-Fatal,1
South Africa,Western Cape Province,Struisbaai,January,Evening,Non-Fatal,1
South Africa,Western Cape Province,Struisbaai,January,Morning,Non-Fatal,1
South Africa,Western Cape Province,"Sunny Cove, Fish Hoek",October,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,"Sunrise Beach, Muizenberg",August,Morning,Non-Fatal,1
South Africa,Western Cape Province,"Surfers' Corner, Muizenberg, False Bay",April,Afternoon,Non-Fatal,1
South Africa,Western Cape Province,Swartklip,December,Unknown,Non-Fatal,1
South Africa,Western Cape Province,"Swartklip, False Bay",November,Unknown,Non-Fatal,1
